zipcode,plus4_code,Count_ICE_Type,Count_PHEV_Type,Count_BEV_Type
90012,1926,1,0,0
90012,1927,4,0,0
90012,1929,1,0,0
90012,1931,1,0,0
90012,1932,10,0,0
90012,1933,6,0,0
90012,1934,3,0,0
90012,1936,446,0,4
90012,1938,2,0,0
90012,1948,8,0,0
90012,1971,3,0,0
90012,1972,7,0,0
90012,1973,6,0,0
90012,1974,1,0,0
90012,1975,3,0,0
90012,1976,15,0,0
90012,1977,3,0,0
90012,1978,3,0,0
90012,1979,7,0,0
90012,1980,7,0,0
90012,1981,10,1,0
90012,1983,13,0,0
90012,1984,2,0,0
90012,1987,1,0,0
90012,1989,3,0,0
90012,2001,1,0,0
90012,2014,1,0,1
90012,2019,6,0,0
90012,2030,3,0,0
90012,2032,7,0,0
90012,2033,12,0,0
90012,2034,2,0,0
90012,2035,10,0,0
90012,2039,3,0,0
90012,2041,1,0,0
90012,2042,11,0,0
90012,2043,4,0,0
90012,2044,3,0,0
90012,2047,1,0,0
90012,2054,3,0,0
90012,2055,7,0,0
90012,2056,3,0,0
90012,2058,3,0,0
90012,2059,3,0,0
90012,2060,1,0,0
90012,2061,1,0,0
90012,2065,3,0,0
90012,2066,10,0,0
90012,2067,6,0,0
90012,2073,1,0,0
90012,2100,7,0,0
90012,2101,3,0,0
90012,2107,10,0,0
90012,2114,3,0,0
90012,2121,2,0,0
90012,2122,1,0,0
90012,2124,1,0,0
90012,2130,1,0,0
90012,2135,1,0,0
90012,2136,1,0,0
90012,2138,7,0,0
90012,2140,1,0,0
90012,2143,5,0,0
90012,2144,3,0,0
90012,2145,7,0,0
90012,2152,3,0,0
90012,2153,3,0,0
90012,2156,2,0,0
90012,2157,1,0,0
90012,2158,1,0,0
90012,2162,4,0,0
90012,2163,2,0,0
90012,2164,4,0,0
90012,2165,3,0,0
90012,2166,1,0,0
90012,2168,3,0,0
90012,2170,3,0,0
90012,2171,1,0,0
90012,2172,3,0,0
90012,2173,4,0,0
90012,2175,1,0,0
90012,2176,1,0,0
90012,2177,1,0,0
90012,2186,43,0,0
90012,2190,6,0,0
90012,2192,3,0,0
90012,2193,6,0,0
90012,2194,6,0,0
90012,2195,6,0,0
90012,2197,3,0,0
90012,2199,6,0,0
90012,2200,2,0,0
90012,2201,7,0,0
90012,2202,2,0,0
90012,2204,4,0,0
90012,2205,4,0,0
90012,2206,5,0,0
90012,2207,4,0,0
90012,2208,3,0,0
90012,2209,7,0,0
90012,2211,2,0,0
90012,2212,7,0,0
90012,2213,2,1,0
90012,2214,16,0,0
90012,2215,12,0,0
90012,2216,6,0,0
90012,2217,4,1,0
90012,2219,4,0,0
90012,2220,4,0,0
90012,2221,2,0,0
90012,2223,6,0,0
90012,2224,3,0,0
90012,2225,1,0,0
90012,2226,8,0,0
90012,2227,1,0,0
90012,2228,1,0,0
90012,2230,1,0,0
90012,2232,3,0,0
90012,2233,1,0,0
90012,2234,6,0,0
90012,2235,2,0,0
90012,2236,6,0,0
90012,2237,3,0,0
90012,2238,3,0,0
90012,2239,10,0,0
90012,2240,3,0,0
90012,2241,12,0,0
90012,2243,6,0,0
90012,2244,3,0,0
90012,2246,3,0,0
90012,2247,1,0,0
90012,2248,1,0,0
90012,2249,3,0,0
90012,2250,3,0,0
90012,2251,1,0,0
90012,2252,6,0,0
90012,2253,1,0,0
90012,2254,1,0,0
90012,2255,1,0,0
90012,2256,1,0,0
90012,2257,3,0,0
90012,2258,2,0,0
90012,2259,7,0,0
90012,2260,1,0,0
90012,2261,7,0,0
90012,2262,2,0,0
90012,2263,3,0,0
90012,2266,3,0,0
90012,2267,3,0,0
90012,2268,3,0,0
90012,2269,1,0,0
90012,2270,1,0,0
90012,2271,3,0,0
90012,2272,3,0,0
90012,2273,3,0,0
90012,2274,4,0,0
90012,2275,3,0,0
90012,2276,6,0,0
90012,2277,3,0,0
90012,2278,3,0,0
90012,2279,3,0,0
90012,2280,6,0,0
90012,2281,3,0,0
90012,2282,13,0,0
90012,2283,3,0,0
90012,2284,6,0,0
90012,2285,3,0,0
90012,2286,4,0,0
90012,2287,9,0,0
90012,2288,13,0,0
90012,2289,6,0,0
90012,2290,6,0,0
90012,2291,3,0,0
90012,2292,6,0,0
90012,2293,6,0,0
90012,2294,1,0,0
90012,2295,3,0,0
90012,2296,1,0,0
90012,2297,1,0,0
90012,2298,1,0,0
90012,2302,3,0,0
90012,2305,10,1,0
90012,2307,3,0,0
90012,2308,1,0,0
90012,2309,7,0,0
90012,2314,7,0,0
90012,2315,1,0,0
90012,2321,4,0,0
90012,2325,10,0,0
90012,2327,1,0,0
90012,2328,6,0,0
90012,2330,3,0,0
90012,2331,3,0,0
90012,2332,3,0,0
90012,2333,6,0,0
90012,2334,4,0,0
90012,2337,3,0,0
90012,2339,8,0,0
90012,2340,0,0,1
90012,2341,3,0,0
90012,2342,1,0,0
90012,2352,3,0,0
90012,2353,1,0,0
90012,2355,6,0,0
90012,2356,2,0,0
90012,2359,3,0,0
90012,2363,1,0,0
90012,2365,2,0,0
90012,2380,2,0,0
90012,2383,1,0,0
90012,2386,3,0,0
90012,2392,7,0,0
90012,2395,1,0,0
90012,2398,6,0,0
90012,2412,10,0,2
90012,2417,6,1,1
90012,2430,6,0,0
90012,2442,3,0,0
90012,2443,2,0,0
90012,2469,6,2,2
90012,2473,6,1,1
90012,2474,3,0,0
90012,2524,1,0,0
90012,2541,1,0,0
90012,2542,5,0,0
90012,2543,1,0,0
90012,2602,1,0,0
90012,2607,0,0,69
90012,2622,1,0,0
90012,2703,2,0,0
90012,2707,4,0,0
90012,2713,4,0,0
90012,2774,1,1,0
90012,2775,5,0,0
90012,2776,3,0,0
90012,2777,1,0,0
90012,2778,3,0,0
90012,2779,1,1,0
90012,2780,3,0,0
90012,2781,3,0,0
90012,2782,3,0,0
90012,2783,1,0,0
90012,2789,1,0,0
90012,2796,1,0,0
90012,2797,1,0,0
90012,2798,1,0,0
90012,2799,1,0,0
90012,2801,1,0,0
90012,2803,7,0,0
90012,2807,1,0,0
90012,2816,1,0,0
90012,2817,5,0,0
90012,2820,2,0,0
90012,2828,5,0,0
90012,2835,3,0,0
90012,2845,1,0,0
90012,2847,1,0,0
90012,2850,1,0,0
90012,2851,2,0,0
90012,2855,3,0,0
90012,2864,1,0,0
90012,2894,1,0,0
90012,2899,1,0,0
90012,2901,2,0,0
90012,2904,2,0,0
90012,2905,2,0,0
90012,2906,2,0,0
90012,2927,2,0,0
90012,2929,2,0,0
90012,2930,15,0,0
90012,2943,1,0,0
90012,2956,3,0,0
90012,2962,1004,3,24
90012,2982,4,0,0
90012,2994,1,0,0
90012,3002,1,0,0
90012,3007,13,0,1
90012,3011,1,0,0
90012,3013,6,0,6
90012,3015,3,0,0
90012,3024,1,0,0
90012,3025,3,0,0
90012,3033,6,0,0
90012,3034,3,0,0
90012,3035,8,0,0
90012,3037,1,0,0
90012,3038,6,0,0
90012,3040,6,0,0
90012,3041,6,0,0
90012,3042,6,0,0
90012,3043,3,0,0
90012,3044,7,0,0
90012,3045,3,0,0
90012,3046,1,0,0
90012,3047,6,0,0
90012,3048,3,0,0
90012,3049,1,1,0
90012,3050,2,0,0
90012,3052,3,0,0
90012,3054,3,0,0
90012,3055,3,0,0
90012,3056,3,0,0
90012,3059,1,1,0
90012,3060,1,0,0
90012,3065,3,0,0
90012,3066,6,0,0
90012,3067,1,0,0
90012,3068,3,0,0
90012,3069,3,0,0
90012,3070,6,0,0
90012,3071,3,0,0
90012,3072,1,0,0
90012,3073,3,0,0
90012,3074,3,0,0
90012,3075,1,0,0
90012,3076,1,0,0
90012,3077,1,0,0
90012,3078,3,0,0
90012,3079,4,0,0
90012,3080,6,0,0
90012,3081,4,0,0
90012,3082,1,0,0
90012,3083,6,0,0
90012,3084,1,0,0
90012,3085,6,0,0
90012,3086,1,0,0
90012,3088,3,0,0
90012,3089,3,0,0
90012,3090,3,0,0
90012,3091,4,0,0
90012,3092,4,0,0
90012,3093,3,0,0
90012,3095,3,1,0
90012,3096,3,0,0
90012,3119,5,0,0
90012,3120,1,0,0
90012,3123,12,0,1
90012,3127,2,0,0
90012,3128,1,0,0
90012,3129,4,1,0
90012,3130,1,0,0
90012,3136,1,0,0
90012,3137,1,0,0
90012,3138,1,0,0
90012,3140,1,0,0
90012,3156,3,0,0
90012,3159,3,0,0
90012,3161,6,0,0
90012,3175,1,0,0
90012,3176,3,0,0
90012,3178,3,0,0
90012,3180,8,0,0
90012,3182,3,0,0
90012,3183,1,0,0
90012,3184,1,0,0
90012,3210,6,0,0
90012,3226,2,0,0
90012,3291,1,0,0
90012,3292,1,0,0
90012,3302,1,0,0
90012,3318,1,0,0
90012,3332,1,0,0
90012,3352,361,0,2
90012,3368,1,0,0
90012,3379,3,0,0
90012,3380,1,0,0
90012,3383,1,0,0
90012,3391,1,0,0
90012,3397,2,0,0
90012,3401,4,0,0
90012,3405,1,0,0
90012,3408,1,0,0
90012,3419,1,0,0
90012,3420,0,0,1
90012,3435,1,0,0
90012,3456,11,0,0
90012,3457,11,0,0
90012,3458,12,0,0
90012,3459,6,0,0
90012,3460,12,0,0
90012,3501,3,0,0
90012,3504,1,0,0
90012,3510,1,0,0
90012,3512,1,0,0
90012,3514,3,0,0
90012,3516,1,0,0
90012,3518,1,0,0
90012,3520,1,0,0
90012,3522,1,0,0
90012,3561,2,0,0
90012,3573,1,0,0
90012,3599,1,0,0
90012,3604,3,0,0
90012,3609,3,0,0
90012,3617,1,0,0
90012,3621,1,0,0
90012,3625,1,0,0
90012,3626,4,0,0
90012,3627,1,0,0
90012,3633,3,0,0
90012,3634,1,0,0
90012,3636,3,0,0
90012,3638,3,0,0
90012,3649,1,0,0
90012,3661,2,0,0
90012,3662,2,0,0
90012,3664,2,0,0
90012,3671,7,0,0
90012,3678,27,0,0
90012,3707,1,0,0
90012,3708,31,0,0
90012,3710,7,0,0
90012,3712,5,0,0
90012,3723,3,0,0
90012,3764,6,0,0
90012,3765,6,0,0
90012,3766,6,0,0
90012,3767,10,0,0
90012,3768,3,0,0
90012,3769,3,0,0
90012,3770,4,0,0
90012,3791,2,0,0
90012,3792,3,0,1
90012,3793,1,0,0
90012,3794,3,0,0
90012,3795,3,0,0
90012,3797,3,0,1
90012,3798,3,0,0
90012,3799,3,0,0
90012,3801,4,0,0
90012,3805,43,0,0
90012,3806,1,0,1
90012,3812,1,0,0
90012,3817,1,0,0
90012,3830,1,0,0
90012,3835,1,0,0
90012,3841,1,0,0
90012,3845,1,0,0
90012,3855,1,0,0
90012,3858,1,0,0
90012,3866,3,0,0
90012,3874,1,0,0
90012,3890,2,0,0
90012,3891,1,0,0
90012,3892,1,0,1
90012,3893,1,0,0
90012,3897,5,0,0
90012,3898,4,0,0
90012,3899,7,0,0
90012,3900,2,0,0
90012,3901,4,0,0
90012,3902,7,0,0
90012,3908,2,0,0
90012,3913,4,0,0
90012,3921,1,0,0
90012,3925,3,0,0
90012,3927,4,0,0
90012,3928,3,0,0
90012,3929,3,0,0
90012,3930,7,0,0
90012,3931,3,0,0
90012,3932,3,0,0
90012,3933,1,0,0
90012,3934,6,0,0
90012,3935,3,0,0
90012,3936,3,0,0
90012,3937,1,0,0
90012,3938,3,0,0
90012,3939,1,0,0
90012,3940,1,0,0
90012,3941,3,1,1
90012,3942,3,0,0
90012,3943,3,0,0
90012,3944,6,0,0
90012,3945,3,0,0
90012,3946,6,0,0
90012,3947,3,0,0
90012,3948,3,0,0
90012,3949,3,0,0
90012,3950,1,0,0
90012,3951,3,0,0
90012,3952,4,0,0
90012,3953,5,0,0
90012,3966,1,0,1
90012,3968,1,0,0
90012,3969,3,0,0
90012,3970,3,0,0
90012,3989,1,0,0
90012,4021,3,0,0
90012,4026,10,0,2
90012,4030,1,0,0
90012,4032,1,0,0
90012,4035,10,0,2
90012,4038,6,0,1
90012,4039,3,0,0
90012,4050,2,0,0
90012,4105,2,0,0
90012,4110,462,0,0
90012,4150,3,0,0
90012,4153,1,0,0
90012,4154,6,0,0
90012,4155,3,0,0
90012,4157,1,0,0
90012,4159,1,0,0
90012,4162,2,0,0
90012,4167,2,0,0
90012,4171,1,0,0
90012,4174,1,0,0
90012,4176,1,0,0
90012,4200,1,0,0
90012,4202,5,0,0
90012,4206,1,0,0
90012,4208,1,0,0
90012,4209,12,0,0
90012,4210,0,0,1
90012,4213,1,0,0
90012,4214,1,0,0
90012,4217,1,0,0
90012,4221,2,0,0
90012,4224,5,0,0
90012,4229,5,0,0
90012,4230,4,0,0
90012,4231,5,0,0
90012,4232,1,0,0
90012,4233,7,0,0
90012,4234,10,0,0
90012,4235,5,0,0
90012,4236,1,0,0
90012,4237,2,0,0
90012,4246,1,0,0
90012,4247,1,0,1
90012,4250,1,1,0
90012,4255,3,0,0
90012,4257,3,0,0
90012,4258,4,0,0
90012,4259,1,0,0
90012,4263,1,0,0
90012,4264,1,0,0
90012,4267,2,0,0
90012,4269,1,1,0
90012,4281,1,0,0
90012,4284,1,0,0
90012,4287,2,0,0
90012,4289,1,0,0
90012,4298,3,0,0
90012,4299,18,0,0
90012,4300,1,0,0
90012,4303,3,0,0
90012,4304,3,0,0
90012,4307,2,0,0
90012,4314,9,0,0
90012,4317,1,0,0
90012,4318,2,0,0
90012,4326,1,0,0
90012,4335,0,0,1
90012,4337,1,0,0
90012,4341,3,0,0
90012,4347,1,0,0
90012,4348,6,0,0
90012,4350,6,1,0
90012,4351,9,0,0
90012,4352,3,1,0
90012,4367,1,0,0
90012,4368,1,0,0
90012,4369,1,0,0
90012,4370,1,0,0
90012,4375,3,0,0
90012,4376,2,0,0
90012,4377,3,0,0
90012,4378,3,0,0
90012,4379,5,0,0
90012,4380,3,0,0
90012,4381,1,0,1
90012,4382,1,0,0
90012,4383,6,0,0
90012,4384,3,0,0
90012,4385,3,0,0
90012,4387,1,0,0
90012,4388,6,0,0
90012,4392,1,0,0
90012,4400,1,0,0
90012,4403,3,0,1
90012,4405,1,0,0
90012,4406,1,0,0
90012,4407,1,0,0
90012,4408,3,0,0
90012,4409,1,0,0
90012,4410,1,0,0
90012,4411,1,0,0
90012,4412,3,0,0
90012,4413,3,0,0
90012,4414,4,0,0
90012,4415,1,0,0
90012,4416,3,0,0
90012,4417,3,0,0
90012,4418,1,0,0
90012,4419,1,0,0
90012,4421,1,0,1
90012,4563,1,0,0
90012,4596,3,0,0
90012,4599,3,0,0
90012,4610,3,0,0
90012,4615,1,0,0
90012,4618,1,0,0
90012,4620,1,0,0
90012,4622,2,0,0
90012,4623,5,0,0
90012,4625,3,0,0
90012,4629,2,0,0
90012,4631,3,0,0
90012,4633,1,0,0
90012,4635,4,0,0
90012,4636,3,0,0
90012,4641,9,0,0
90012,4643,1,0,0
90012,4645,3,0,0
90012,4647,6,0,0
90012,4649,6,0,0
90012,4800,1,0,0
90012,4801,26,0,0
90012,4810,1,0,0
90012,4811,1,0,0
90012,4900,1,0,1
90012,4971,1,0,0
90012,4973,1,0,0
90012,4974,1,0,0
90012,4975,1,0,0
90012,4989,1,0,0
90012,4990,1,0,0
90012,4991,1,0,0
90012,4992,1,0,0
90012,4993,1,0,0
90012,4994,1,0,0
90012,4998,1,0,0
90012,4999,1,0,0
90012,5002,1,0,0
90012,5003,3,0,0
90012,5005,3,0,0
90012,5006,1,0,0
90012,5009,6,0,0
90012,5011,3,0,0
90012,5013,3,0,0
90012,5015,1,1,0
90012,5016,1,0,0
90012,5017,6,0,0
90012,5018,6,0,1
90012,5019,6,1,1
90012,5020,6,0,0
90012,5100,1,0,0
90012,5153,1,0,0
90012,5154,1,0,0
90012,5155,1,0,0
90012,5156,1,0,0
90012,5157,1,0,0
90012,5158,1,0,0
90012,5159,5,0,0
90012,5160,1,0,0
90012,5161,1,0,0
90012,5162,1,1,0
90012,5163,1,0,0
90012,5400,6,0,0
90012,5401,8,0,0
90012,5427,3,0,0
90012,5428,3,0,0
90012,5429,3,0,0
90012,5432,1,0,0
90012,5436,14,0,1
90012,5437,3,0,0
90012,5438,3,0,0
90012,5478,3,0,0
90012,5479,16,0,0
90012,5480,4,0,0
90012,5481,8,1,0
90012,5484,3,0,0
90012,5485,6,0,0
90012,5486,3,0,0
90012,5487,3,0,0
90012,5488,3,0,0
90012,5489,10,1,0
90012,5490,8,0,1
90012,5491,7,0,0
90012,5492,6,0,0
90012,5807,3,0,0
90012,5808,6,0,0
90012,5813,1,0,0
90012,5900,4,0,0
90012,5906,2,0,0
90012,5907,3,0,0
90012,5908,5,0,0
90012,5910,6,0,0
90012,5911,4,0,0
90012,5912,1,0,0
90012,5916,3,0,0
90012,5917,3,0,0
90012,5918,3,0,0
90012,5919,1,0,0
90012,5926,6,1,0
90012,5927,12,0,0
90012,5928,3,0,0
90012,5930,3,1,0
90012,5931,1,0,0
90012,5936,5,1,0
90012,5937,5,0,0
90012,5938,3,0,0
90012,5939,3,0,0
90012,5941,3,1,0
90012,5942,7,0,0
90012,5944,3,0,0
90012,5946,1,0,0
90012,6115,4,0,0
90012,6400,2,0,0
90012,6402,3,0,0
90012,6403,1,0,0
90012,6404,3,0,0
90012,6405,1,0,0
90012,6406,3,0,0
90012,6407,3,0,0
90012,6408,6,0,0
90012,6409,6,0,0
90012,6410,3,0,0
90012,6412,1,0,0
90012,6413,4,0,0
90012,6414,3,0,0
90012,6415,12,0,0
90012,6416,3,0,0
90012,6417,3,0,0
90012,6418,3,0,0
90012,6419,1,0,0
90012,6420,1,0,0
90012,6421,1,0,0
90012,6422,3,0,1
90012,6423,3,0,0
90012,6424,1,0,0
90012,6425,1,0,0
90012,6426,1,0,0
90012,6428,1,0,0
90012,6603,1,0,0
90012,6604,3,0,0
90013,1000,1,0,0
90013,1010,6,0,3
90013,1026,1,0,0
90013,1029,1,0,0
90013,1030,1,0,0
90013,1057,1,0,0
90013,1076,1,0,0
90013,1081,1,0,0
90013,1090,1,0,0
90013,1096,1,0,0
90013,1097,3,0,0
90013,1098,1,0,0
90013,1100,3,0,0
90013,1101,4,0,0
90013,1102,5,0,0
90013,1103,7,0,0
90013,1111,3,0,0
90013,1112,1,0,0
90013,1115,2,0,0
90013,1116,9,0,1
90013,1117,3,0,0
90013,1118,3,0,0
90013,1119,3,0,1
90013,1120,9,0,0
90013,1121,3,0,0
90013,1125,3,0,0
90013,1126,1,0,0
90013,1139,1,0,0
90013,1140,1,0,0
90013,1141,1,0,0
90013,1142,1,0,0
90013,1143,3,0,0
90013,1144,1,0,0
90013,1145,3,0,0
90013,1146,3,0,0
90013,1151,2,0,0
90013,1164,1,0,0
90013,1165,1,1,0
90013,1166,1,0,0
90013,1167,5,0,0
90013,1168,1,1,0
90013,1200,3,0,0
90013,1201,7,0,0
90013,1205,3,0,0
90013,1207,2,0,0
90013,1208,4,0,0
90013,1224,1,0,0
90013,1229,2,0,0
90013,1239,2,0,0
90013,1269,11,0,0
90013,1271,1,0,0
90013,1276,2,0,0
90013,1286,1,0,0
90013,1287,1,0,0
90013,1288,1,0,0
90013,1289,1,0,0
90013,1290,1,0,0
90013,1291,1,0,0
90013,1292,3,0,0
90013,1300,3,0,0
90013,1301,1,0,0
90013,1303,2,0,0
90013,1307,2,0,0
90013,1308,3,0,0
90013,1310,396,0,0
90013,1312,8,0,0
90013,1314,1,0,0
90013,1318,4,0,0
90013,1321,3,0,0
90013,1322,1,0,0
90013,1323,3,0,0
90013,1324,3,0,0
90013,1325,4,1,0
90013,1326,2,0,0
90013,1327,1,0,0
90013,1331,3,0,0
90013,1332,3,0,0
90013,1333,1,0,1
90013,1334,3,0,0
90013,1335,6,0,1
90013,1336,1,0,0
90013,1357,2,0,1
90013,1381,2,0,0
90013,1384,1,0,0
90013,1385,1,0,0
90013,1386,2,0,0
90013,1387,1,0,0
90013,1388,1,0,0
90013,1403,7,0,0
90013,1405,1,0,0
90013,1408,7,0,0
90013,1412,4,0,0
90013,1413,1,0,0
90013,1415,5,0,0
90013,1416,2,0,0
90013,1419,1,0,0
90013,1420,1,0,0
90013,1422,3,0,0
90013,1429,1,0,0
90013,1441,3,0,0
90013,1447,6,0,0
90013,1448,1,0,0
90013,1463,1,0,0
90013,1464,6,0,0
90013,1470,1,0,0
90013,1492,10,0,0
90013,1493,3,0,0
90013,1500,1,0,0
90013,1501,3,0,0
90013,1502,5,0,1
90013,1503,7,0,0
90013,1505,27,0,0
90013,1506,1,0,0
90013,1509,1,0,0
90013,1511,2,0,0
90013,1513,1,0,0
90013,1514,1,0,0
90013,1516,3,0,0
90013,1519,2,0,0
90013,1547,3,0,0
90013,1550,1,0,0
90013,1551,1,0,0
90013,1584,1,0,0
90013,1589,1,0,0
90013,1600,2,0,0
90013,1601,1,0,0
90013,1602,3,0,0
90013,1603,1,1,0
90013,1604,2,0,0
90013,1607,3,0,0
90013,1608,1,0,0
90013,1609,1,0,0
90013,1611,3,0,0
90013,1629,1,0,0
90013,1631,1,0,0
90013,1633,2,0,0
90013,1634,1,0,0
90013,1640,1,1,0
90013,1641,1,0,0
90013,1642,3,0,0
90013,1644,1,0,0
90013,1649,1,0,0
90013,1654,1,0,0
90013,1655,4,0,0
90013,1656,3,1,1
90013,1657,7,0,0
90013,1661,1,0,0
90013,1662,3,0,0
90013,1664,1,0,0
90013,1665,3,0,0
90013,1667,3,0,0
90013,1669,1,0,0
90013,1670,1,0,0
90013,1671,3,0,0
90013,1672,1,0,0
90013,1673,1,0,0
90013,1679,1,1,1
90013,1680,1,1,0
90013,1707,4,0,0
90013,1708,30,0,0
90013,1709,6,0,0
90013,1710,1,0,0
90013,1712,3,1,0
90013,1715,9,0,0
90013,1718,3,0,0
90013,1719,3,0,0
90013,1720,6,0,0
90013,1724,5,0,0
90013,1726,4,0,0
90013,1728,2,0,0
90013,1733,2,0,0
90013,1735,1,0,0
90013,1740,1,0,0
90013,1741,1,0,0
90013,1742,3,0,0
90013,1743,3,0,0
90013,1744,3,0,0
90013,1745,1,0,0
90013,1746,1,0,0
90013,1747,3,1,0
90013,1748,1,0,0
90013,1749,1,0,0
90013,1750,3,0,0
90013,1751,3,0,0
90013,1752,1,0,0
90013,1754,1,0,0
90013,1755,3,0,0
90013,1756,1,0,0
90013,1757,4,0,0
90013,1762,2,0,0
90013,1763,1,0,0
90013,1765,2,0,0
90013,1778,3,1,0
90013,1803,10,0,0
90013,1805,7,0,0
90013,1809,2,0,0
90013,1810,1,0,0
90013,1814,4,0,0
90013,1820,1,0,0
90013,1833,7,0,0
90013,1835,2,0,0
90013,1838,1,0,0
90013,1846,4,0,0
90013,1847,6,0,1
90013,1849,2,0,0
90013,1850,1,0,0
90013,1851,1,0,0
90013,1852,1,0,0
90013,1853,3,0,0
90013,1857,1,0,0
90013,1861,1,0,1
90013,1883,3,0,0
90013,1884,1,0,0
90013,1885,3,0,0
90013,1886,6,0,0
90013,1887,1,1,0
90013,1888,1,0,0
90013,1889,1,0,0
90013,1891,3,0,0
90013,1898,1,0,0
90013,1900,8,0,1
90013,1919,1,0,0
90013,1924,1,0,0
90013,1928,1,0,0
90013,1929,1,0,0
90013,1931,4,0,0
90013,1935,1,0,0
90013,1940,1,0,0
90013,1941,1,0,0
90013,1952,1,0,0
90013,1958,1,0,0
90013,1959,3,0,0
90013,1960,3,0,0
90013,1961,3,0,0
90013,1962,1,0,0
90013,1963,1,0,0
90013,1964,1,0,0
90013,1966,1,0,0
90013,1968,1,0,0
90013,1969,1,0,0
90013,1970,3,0,0
90013,1971,4,0,0
90013,1973,3,0,0
90013,1988,1,0,0
90013,1990,3,0,0
90013,1992,8,0,0
90013,2004,1,0,0
90013,2005,4,0,1
90013,2008,7,0,0
90013,2010,1,0,0
90013,2013,5,0,0
90013,2014,1,0,0
90013,2018,1,0,0
90013,2021,3,0,0
90013,2022,1,0,0
90013,2023,1,0,0
90013,2024,1,0,0
90013,2025,6,0,0
90013,2026,1,0,0
90013,2034,1,1,0
90013,2035,1,0,0
90013,2036,1,0,0
90013,2037,1,0,0
90013,2038,3,0,0
90013,2039,1,1,0
90013,2040,4,0,0
90013,2041,3,0,0
90013,2046,1,0,0
90013,2047,3,0,0
90013,2049,1,0,0
90013,2050,1,1,0
90013,2051,1,0,0
90013,2052,3,0,0
90013,2053,1,0,0
90013,2054,1,1,0
90013,2055,3,0,0
90013,2056,1,0,0
90013,2058,1,0,0
90013,2059,1,0,0
90013,2060,1,0,0
90013,2061,1,0,0
90013,2065,3,0,0
90013,2097,1,0,0
90013,2101,42,0,0
90013,2102,2,0,0
90013,2103,1,0,0
90013,2104,1,0,0
90013,2106,1,0,0
90013,2110,1,0,0
90013,2114,50,0,0
90013,2117,1,0,0
90013,2118,1,0,0
90013,2120,2,0,0
90013,2121,3,0,0
90013,2122,10,0,0
90013,2123,40,1,0
90013,2127,6,0,0
90013,2128,1,0,0
90013,2131,1,0,0
90013,2134,1,0,0
90013,2142,1,0,0
90013,2144,4,0,0
90013,2147,4,0,0
90013,2149,1,0,0
90013,2154,3,0,0
90013,2164,1,0,0
90013,2179,1,0,0
90013,2182,1,0,2
90013,2184,7,0,0
90013,2185,1,0,0
90013,2186,5,0,0
90013,2187,3,0,0
90013,2190,1,0,0
90013,2191,6,0,0
90013,2192,3,0,0
90013,2193,3,0,0
90013,2194,3,0,0
90013,2196,1,0,0
90013,2197,1,0,0
90013,2198,3,0,0
90013,2199,3,0,0
90013,2200,3,0,0
90013,2207,2,0,0
90013,2209,21,0,0
90013,2211,1,0,0
90013,2215,13,1,0
90013,2216,6,0,0
90013,2223,1,0,0
90013,2224,1,0,0
90013,2227,1,0,0
90013,2228,1,0,0
90013,2238,14,0,0
90013,2239,4,0,0
90013,2252,1,0,0
90013,2255,8,1,0
90013,2256,1,0,0
90013,2257,1,0,0
90013,2258,1,0,0
90013,2259,4,0,1
90013,2260,1,0,0
90013,2261,6,0,0
90013,2264,3,0,0
90013,2265,3,0,0
90013,2266,8,0,0
90013,2267,1,0,0
90013,2268,1,0,0
90013,2269,1,0,0
90013,2271,5,0,0
90013,2272,3,1,0
90013,2273,5,0,0
90013,2274,6,0,0
90013,2275,3,0,0
90013,2276,3,0,0
90013,2277,3,0,0
90013,2278,3,1,0
90013,2280,3,0,0
90013,2281,1,0,0
90013,2282,3,0,0
90013,2286,1,0,0
90013,2301,2,0,0
90013,2302,5,0,0
90013,2305,1,0,0
90013,2307,3,1,0
90013,2308,1,0,0
90013,2314,3,0,0
90013,2315,3,0,0
90013,2316,6,0,0
90013,2317,1,0,0
90013,2321,1,0,0
90013,2323,1,0,0
90013,2324,1,0,0
90013,2326,3,0,0
90013,2328,3,0,0
90013,2336,3,0,0
90013,2337,1,0,0
90013,2338,1,0,0
90013,2339,3,0,0
90013,2341,3,0,0
90013,2342,3,0,0
90013,2344,6,1,1
90013,2345,3,0,0
90013,2356,1,0,0
90013,2357,3,0,0
90013,2365,1,0,0
90013,2399,0,1,0
90013,2401,8,0,2
90013,2442,1,1,0
90013,2510,1,0,0
90013,2544,7,0,0
90013,2547,3,0,0
90013,2548,1,0,0
90013,2549,1,0,0
90013,2555,11,0,0
90013,2556,1,0,0
90013,2557,3,0,0
90013,2558,1,0,0
90013,2559,1,0,0
90013,2560,1,0,0
90013,2561,3,1,0
90013,2562,3,0,0
90013,2563,1,0,0
90013,2575,3,0,0
90013,2576,1,0,0
90013,2577,1,0,0
90013,2578,1,0,0
90013,2579,3,0,0
90013,2580,3,0,0
90013,2630,1,0,0
90013,2669,4,0,0
90013,2810,7,1,0
90013,2812,1,0,0
90013,3100,5,0,0
90014,1204,4,0,0
90014,1402,2,0,0
90014,1501,1,0,0
90014,1502,1,0,0
90014,1503,1,0,0
90014,1504,1,0,0
90014,1505,1,0,0
90014,1506,1,0,0
90014,1508,1,0,0
90014,1512,1,0,0
90014,1513,3,0,0
90014,1514,1,0,0
90014,1515,1,0,0
